=== BOT_ORDERS for KEY BOTS (all filled) ===

--- Bot 10008 (sol LONG) ---
  adoption_add    step=1 fill=103.7000 @1.3761 status=reset_cleared cycle=25 cid=CQB_10017_ADOPT_1774238584
  adoption_add    step=1 fill=103.7000 @1.3761 status=reset_cleared cycle=25 cid=CQB_10017_ADOPT_1774238584
  adoption_add    step=1 fill=103.7000 @1.3761 status=reset_cleared cycle=25 cid=CQB_10017_ADOPT_1774238801
  adoption_reduce step=1 fill=2605.3000 @1.3761 status=reset_cleared cycle=25 cid=CQB_10017_HEAL_1774238811014
  tp              step=1 fill=103.7000 @1.3761 status=reset_cleared cycle=25 cid=CQB_10017_TP_1_1774247884068
  entry           step=1 fill=3.7000 @1.3760 status=reset_cleared cycle=26 cid=CQB_10017_ENTRY_1_1774248076728
  grid            step=2 fill=16.8000 @1.3705 status=reset_cleared cycle=26 cid=CQB_10017_GRID_2_1774248097800
  grid            step=3 fill=35.3000 @1.3655 status=reset_cleared cycle=26 cid=CQB_10017_GRID_3_1774248264038
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774309110
  adoption_reduce step=1 fill=55.8000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_HEAL_1774309119167
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774309153
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774309356
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774309577
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774309801
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774310025
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774310254
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774310508
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774310733
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774310956
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774311183
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774311406
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774311634
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774311854
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774312083
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774312305
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774312526
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774312748
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774312973
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774313199
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774313422
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774313646
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774313868
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774314091
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774314312
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774314535
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774314758
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774314980
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774315203
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774315425
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774315647
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774315870
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774316093
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774316315
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=26 cid=CQB_10017_ADOPT_1774316535
  adoption_add    step=0 fill=3.5000 @0.0000 status=reset_cleared cycle=27 cid=CQB_10017_CARRY_1774316767538
  adoption_add    step=1 fill=0.1000 @1.3676 status=reset_cleared cycle=27 cid=CQB_10017_ADOPT_1774316767
  adoption_reduce step=1 fill=3.5000 @1.3676 status=reset_cleared cycle=27 cid=CQB_10017_HEAL_1774318365409
  adoption_reduce step=1 fill=0.1000 @0.0000 status=reset_cleared cycle=27 cid=CQB_10017_SHRINK_1774324644
  entry           step=1 fill=3.7000 @1.4134 status=reset_cleared cycle=28 cid=CQB_10017_ENTRY_1_1774324681638
  grid            step=2 fill=16.3000 @1.4083 status=reset_cleared cycle=28 cid=CQB_10017_GRID_2_1774324688710
  tp              step=2 fill=20.0000 @1.4092 status=reset_cleared cycle=28 cid=CQB_10017_TP_2_1774333820589
  entry           step=1 fill=3.7000 @1.4132 status=reset_cleared cycle=29 cid=CQB_10017_ENTRY_1_1774334021567
  adoption_add    step=2 fill=16.3000 @1.4102 status=reset_cleared cycle=29 cid=CQB_10017_HEAL_1774395717322
  tp              step=2 fill=19.9000 @1.4102 status=reset_cleared cycle=29 cid=CQB_10017_TP_2_1774395954095
  adoption_add    step=0 fill=0.1000 @0.0000 status=reset_cleared cycle=30 cid=CQB_10017_CARRY_1774396201162
  entry           step=1 fill=7.7000 @1.4150 status=reset_cleared cycle=30 cid=CQB_10017_ENTRY_1_1774396431207
  adoption_reduce step=1 fill=0.1000 @1.4150 status=reset_cleared cycle=30 cid=CQB_10017_HEAL_1774401267058
  tp              step=1 fill=7.7000 @1.3969 status=reset_cleared cycle=30 cid=CQB_10017_TP_1_1774405289735
  entry           step=1 fill=3.7000 @1.4140 status=reset_cleared cycle=31 cid=CQB_10017_ENTRY_1_1774405459608
  grid            step=2 fill=16.3000 @1.4089 status=reset_cleared cycle=31 cid=CQB_10017_GRID_2_1774405486599
  tp              step=2 fill=20.0000 @1.4098 status=reset_cleared cycle=31 cid=CQB_10017_TP_2_1774414324743
  entry           step=1 fill=3.7000 @1.4153 status=reset_cleared cycle=32 cid=CQB_10017_ENTRY_1_1774414776308
  tp              step=1 fill=3.7000 @1.4151 status=reset_cleared cycle=32 cid=CQB_10017_TP_1_1774423401041
  entry           step=1 fill=3.7000 @1.4189 status=reset_cleared cycle=33 cid=CQB_10017_ENTRY_1_1774423630756
  grid            step=2 fill=326.3000 @1.4141 status=reset_cleared cycle=33 cid=CQB_10017_GRID_2_1774423637299
  tp              step=2 fill=330.0000 @1.4142 status=reset_cleared cycle=33 cid=CQB_10017_TP_2_1774432402030
  entry           step=1 fill=3.7000 @1.4153 status=reset_cleared cycle=34 cid=CQB_10017_ENTRY_1_1774432440039
  tp              step=1 fill=3.7000 @1.4153 status=reset_cleared cycle=34 cid=CQB_10017_TP_1_1774441794286
  entry           step=1 fill=3.7000 @1.4166 status=reset_cleared cycle=35 cid=CQB_10017_ENTRY_1_1774441826589
  grid            step=2 fill=326.8000 @1.4120 status=reset_cleared cycle=35 cid=CQB_10017_GRID_2_1774441832982
  grid            step=3 fill=688.1000 @1.4046 status=reset_cleared cycle=35 cid=CQB_10017_GRID_3_1774451741068
  tp              step=3 fill=1018.6000 @1.4070 status=reset_cleared cycle=35 cid=CQB_10017_TP_3_1774453574670
  entry           step=1 fill=3.7000 @1.4068 status=reset_cleared cycle=36 cid=CQB_10017_ENTRY_1_1774454173780
  tp              step=1 fill=3.7000 @1.4068 status=reset_cleared cycle=36 cid=CQB_10017_TP_1_1774463233843
  entry           step=1 fill=3.7000 @1.4168 status=reset_cleared cycle=37 cid=CQB_10017_ENTRY_1_1774463272797
  grid            step=2 fill=326.8000 @1.4121 status=reset_cleared cycle=37 cid=CQB_10017_GRID_2_1774463279452
  tp              step=2 fill=330.5000 @1.4122 status=reset_cleared cycle=37 cid=CQB_10017_TP_2_1774472466056
  entry           step=1 fill=3.7000 @1.4160 status=reset_cleared cycle=38 cid=CQB_10017_ENTRY_1_1774473299807
  grid            step=2 fill=327.0000 @1.4114 status=reset_cleared cycle=38 cid=CQB_10017_GRID_2_1774473331897
  tp              step=2 fill=330.6000 @1.4115 status=reset_cleared cycle=38 cid=CQB_10017_TP_2_1774483865191
  adoption_add    step=0 fill=0.1000 @1.4115 status=reset_cleared cycle=39 cid=CQB_10017_CARRY_1774484068001
  adoption_reduce step=1 fill=0.1000 @0.0000 status=reset_cleared cycle=39 cid=CQB_10017_SHRINK_1774484215
  entry           step=1 fill=3.7000 @1.4143 status=reset_cleared cycle=40 cid=CQB_10017_ENTRY_1_1774484379093
  grid            step=2 fill=327.5000 @1.4104 status=reset_cleared cycle=40 cid=CQB_10017_GRID_2_1774484398116
  adoption_add    step=1 fill=0.1000 @1.4141 status=reset_cleared cycle=40 cid=CQB_10017_SURPLUS_1774484423
  grid            step=3 fill=689.2000 @1.4063 status=reset_cleared cycle=40 cid=CQB_10017_GRID_3_1774486516896
  grid            step=4 fill=1451.9000 @1.4035 status=reset_cleared cycle=40 cid=CQB_10017_GRID_4_1774491348275
  grid            step=5 fill=3055.1000 @1.4005 status=reset_cleared cycle=40 cid=CQB_10017_GRID_5_1774492312003
  tp              step=5 fill=5527.5000 @1.4028 status=reset_cleared cycle=40 cid=CQB_10017_TP_5_1774492424841
  entry           step=1 fill=3.7000 @1.3861 status=reset_cleared cycle=41 cid=CQB_10017_ENTRY_1_1774508252362
  grid            step=2 fill=334.1000 @1.3813 status=reset_cleared cycle=41 cid=CQB_10017_GRID_2_1774508258800
  tp              step=2 fill=337.8000 @1.3813 status=reset_cleared cycle=41 cid=CQB_10017_TP_2_1774509632104
  entry           step=1 fill=3.7000 @1.3845 status=filled cycle=42 cid=CQB_10017_ENTRY_1_1774509825466
  >>> NET QTY (ledger sum): 53306.1000 | total_entry_cost: $224040.48 | avg_entry: 1.4770

--- Bot 10018 (sui long) ---
  entry           step=1 fill=43.7000 @1.0230 status=reset_cleared cycle=6 cid=CQB_10018_ENTRY_1_1773626431331
  grid            step=1 fill=236.1000 @1.0221 status=reset_cleared cycle=6 cid=CQB_10018_GRID_1_1773626446310
  grid            step=2 fill=543.5000 @1.0213 status=reset_cleared cycle=6 cid=CQB_10018_GRID_2_1773626558055
  grid            step=3 fill=1250.9000 @1.0205 status=reset_cleared cycle=6 cid=CQB_10018_GRID_3_1773627132894
  grid            step=4 fill=2879.3000 @1.0198 status=reset_cleared cycle=6 cid=CQB_10018_GRID_4_1773627307268
  grid            step=5 fill=6637.3000 @1.0169 status=reset_cleared cycle=6 cid=CQB_10018_GRID_5_1773627390548
  grid            step=6 fill=15286.9000 @1.0168 status=reset_cleared cycle=6 cid=CQB_10018_GRID_6_1773627609095
  grid            step=7 fill=35170.4000 @1.0157 status=reset_cleared cycle=6 cid=CQB_10018_GRID_7_1773627626023
  tp              step=7 fill=62048.1000 @1.0253 status=reset_cleared cycle=6 cid=CQB_10018_TP_7_1773631267195
  entry           step=1 fill=81.2000 @1.0294 status=reset_cleared cycle=7 cid=CQB_10018_ENTRY_1_1773631522260
  entry           step=1 fill=54.4000 @1.0296 status=reset_cleared cycle=7 cid=CQB_10018_ENTRY_1_1773631530135
  entry           step=1 fill=102.0000 @1.0296 status=reset_cleared cycle=7 cid=CQB_10018_ENTRY_1_1773631537858
  grid            step=2 fill=207.1000 @1.0279 status=reset_cleared cycle=7 cid=CQB_10018_GRID_2_1773631573586
  tp              step=1 fill=428.3000 @1.0442 status=reset_cleared cycle=7 cid=CQB_10018_TP_1_1773631632906
  entry           step=1 fill=39.7000 @1.0458 status=reset_cleared cycle=8 cid=CQB_10018_ENTRY_1_1773632136400
  grid            step=1 fill=230.9000 @1.0435 status=reset_cleared cycle=8 cid=CQB_10018_GRID_1_1773632151252
  grid            step=3 fill=1227.5000 @1.0383 status=reset_cleared cycle=8 cid=CQB_10018_GRID_3_1773632581005
  tp              step=3 fill=2030.9000 @1.0563 status=reset_cleared cycle=8 cid=CQB_10018_TP_3_1773650047848
  entry           step=1 fill=15.5000 @1.0543 status=reset_cleared cycle=11 cid=CQB_10018_ENTRY_1_1773716272115
  grid            step=1 fill=229.1000 @1.0532 status=reset_cleared cycle=11 cid=CQB_10018_GRID_1_1773716308169
  grid            step=2 fill=527.3000 @1.0524 status=reset_cleared cycle=11 cid=CQB_10018_GRID_2_1773716554450
  grid            step=3 fill=58.4000 @1.0522 status=reset_cleared cycle=11 cid=CQB_10018_GRID_3_1773716708279
  grid            step=3 fill=1214.2000 @1.0521 status=reset_cleared cycle=11 cid=CQB_10018_GRID_3_1773716723235
  grid            step=4 fill=2792.8000 @1.0508 status=reset_cleared cycle=11 cid=CQB_10018_GRID_4_1773717029713
  grid            step=6 fill=14833.2000 @1.0465 status=reset_cleared cycle=11 cid=CQB_10018_GRID_6_1773717126507
  grid            step=7 fill=34145.8000 @1.0447 status=reset_cleared cycle=11 cid=CQB_10018_GRID_7_1773717147228
  grid            step=8 fill=78723.3000 @1.0425 status=reset_cleared cycle=11 cid=CQB_10018_GRID_8_1773717443010
  entry           step=1 fill=22.7000 @0.9567 status=reset_cleared cycle=13 cid=CQB_10018_ENTRY_1_1773964357882
  tp              step=1 fill=22.6000 @0.9640 status=reset_cleared cycle=13 cid=CQB_10018_TP_1_1773970035774
  entry           step=1 fill=16.5000 @0.9619 status=reset_cleared cycle=15 cid=CQB_10018_ENTRY_1_1773973063560
  grid            step=2 fill=22.8000 @0.9613 status=reset_cleared cycle=15 cid=CQB_10018_GRID_2_1773973071420
  grid            step=3 fill=10.9000 @0.9610 status=reset_cleared cycle=15 cid=CQB_10018_GRID_3_1773973541292
  grid            step=4 fill=5.6000 @0.9607 status=reset_cleared cycle=15 cid=CQB_10018_GRID_4_1773973601119
  grid            step=5 fill=33.4000 @0.9605 status=reset_cleared cycle=15 cid=CQB_10018_GRID_5_1773973998347
  grid            step=6 fill=23.1000 @0.9604 status=reset_cleared cycle=15 cid=CQB_10018_GRID_6_1773974046185
  grid            step=7 fill=22.7000 @0.9601 status=reset_cleared cycle=15 cid=CQB_10018_GRID_7_1773974073558
  grid            step=8 fill=30.0000 @0.9599 status=reset_cleared cycle=15 cid=CQB_10018_GRID_8_1773974096408
  grid            step=9 fill=39.5000 @0.9597 status=reset_cleared cycle=15 cid=CQB_10018_GRID_9_1773974103858
  grid            step=10 fill=23.7000 @0.9594 status=reset_cleared cycle=15 cid=CQB_10018_GRID_10_1773974118024
  tp              step=10 fill=84.3000 @0.9677 status=reset_cleared cycle=15 cid=CQB_10018_TP_10_1773979335586
  tp              step=10 fill=143.9000 @0.9677 status=reset_cleared cycle=15 cid=CQB_10018_TP_10_1773979846259
  entry           step=1 fill=5.4000 @0.9775 status=reset_cleared cycle=17 cid=CQB_10018_ENTRY_1_1773984183428
  dust_close      step=2 fill=4.7000 @0.9768 status=reset_cleared cycle=17 cid=CQB_10018_DUST_2
  grid            step=3 fill=11.8000 @0.9764 status=reset_cleared cycle=17 cid=CQB_10018_GRID_3_1773984301309
  grid            step=4 fill=16.5000 @0.9761 status=reset_cleared cycle=17 cid=CQB_10018_GRID_4_1773984530136
  grid            step=5 fill=22.9000 @0.9758 status=reset_cleared cycle=17 cid=CQB_10018_GRID_5_1773984582799
  grid            step=6 fill=16.9000 @0.9754 status=reset_cleared cycle=17 cid=CQB_10018_GRID_6_1773984631178
  grid            step=7 fill=34.1000 @0.9751 status=reset_cleared cycle=17 cid=CQB_10018_GRID_7_1773984645698
  grid            step=8 fill=11.1000 @0.9747 status=reset_cleared cycle=17 cid=CQB_10018_GRID_8_1773984666060
  grid            step=9 fill=5.3000 @0.9745 status=reset_cleared cycle=17 cid=CQB_10018_GRID_9_1773984719356
  grid            step=10 fill=33.6000 @0.9743 status=reset_cleared cycle=17 cid=CQB_10018_GRID_10_1773984726766
  tp              step=10 fill=181.0000 @0.9787 status=reset_cleared cycle=17 cid=CQB_10018_TP_10_1773994052432
  entry           step=1 fill=5.4000 @0.9805 status=reset_cleared cycle=18 cid=CQB_10018_ENTRY_1_1773994458641
  adoption_add    step=1 fill=5.4000 @0.9805 status=reset_cleared cycle=18 cid=CQB_10018_HEAL_1774227716115
  adoption_add    step=1 fill=18.0000 @0.9805 status=reset_cleared cycle=18 cid=CQB_10018_HEAL_1774228250801
  adoption_add    step=0 fill=28.8000 @0.0000 status=reset_cleared cycle=19 cid=CQB_10018_CARRY_1774235069618
  entry           step=1 fill=5.7000 @0.9157 status=reset_cleared cycle=19 cid=CQB_10018_ENTRY_1_1774235115591
  grid            step=2 fill=30.3000 @0.9112 status=reset_cleared cycle=19 cid=CQB_10018_GRID_2_1774235119499
  adoption_reduce step=2 fill=28.8000 @0.9119 status=reset_cleared cycle=19 cid=CQB_10018_HEAL_1774238811014
  tp              step=2 fill=30.3000 @0.9086 status=reset_cleared cycle=19 cid=CQB_10018_TP_2_1774239059790
  adoption_add    step=0 fill=5.7000 @0.9086 status=reset_cleared cycle=20 cid=CQB_10018_CARRY_1774239063305
  adoption_add    step=0 fill=5.7000 @0.0000 status=reset_cleared cycle=21 cid=CQB_10018_CARRY_1774239254600
  adoption_add    step=0 fill=5.7000 @0.0000 status=reset_cleared cycle=22 cid=CQB_10018_CARRY_1774239257276
  entry           step=1 fill=5.7000 @0.9090 status=reset_cleared cycle=22 cid=CQB_10018_ENTRY_1_1774239291242
  adoption_reduce step=1 fill=5.7000 @0.9090 status=reset_cleared cycle=22 cid=CQB_10018_HEAL_1774239831082
  tp              step=1 fill=5.7000 @0.9099 status=reset_cleared cycle=22 cid=CQB_10018_TP_1_1774240235080
  entry           step=1 fill=5.7000 @0.9098 status=reset_cleared cycle=23 cid=CQB_10018_ENTRY_1_1774240267518
  entry           step=1 fill=5.7000 @0.9119 status=reset_cleared cycle=23 cid=CQB_10018_ENTRY_1_1774240966445
  entry           step=1 fill=5.7000 @0.9119 status=reset_cleared cycle=23 cid=CQB_10018_ENTRY_1_1774241019351
  adoption_add    step=0 fill=17.1000 @0.0000 status=reset_cleared cycle=24 cid=CQB_10018_CARRY_1774241032506
  entry           step=1 fill=5.7000 @0.9123 status=reset_cleared cycle=24 cid=CQB_10018_ENTRY_1_1774241078422
  dust_close      step=1 fill=0.8000 @0.9117 status=reset_cleared cycle=24 cid=CQB_10018_DUST_1
  tp              step=0 fill=17.5000 @0.9125 status=reset_cleared cycle=24 cid=CQB_10018_TP_0_1774241524830
  entry           step=1 fill=5.7000 @0.9155 status=reset_cleared cycle=24 cid=CQB_10018_ENTRY_1_1774242310157
  entry           step=1 fill=5.7000 @0.9154 status=reset_cleared cycle=2 cid=CQB_10018_ENTRY_1_1774242636334
  entry           step=1 fill=5.7000 @0.9161 status=reset_cleared cycle=2 cid=CQB_10018_ENTRY_1_1774242950232
  entry           step=1 fill=5.7000 @0.9148 status=reset_cleared cycle=2 cid=CQB_10018_ENTRY_1_1774245446700
  entry           step=1 fill=5.7000 @0.9145 status=reset_cleared cycle=2 cid=CQB_10018_ENTRY_1_1774245479283
  adoption_add    step=0 fill=17.1000 @0.0000 status=reset_cleared cycle=3 cid=CQB_10018_CARRY_1774245676075
  entry           step=1 fill=5.7000 @0.9119 status=reset_cleared cycle=3 cid=CQB_10018_ENTRY_1_1774245709788
  adoption_add    step=0 fill=22.8000 @0.0000 status=reset_cleared cycle=4 cid=CQB_10018_CARRY_1774246094973
  adoption_add    step=0 fill=22.8000 @0.0000 status=reset_cleared cycle=5 cid=CQB_10018_CARRY_1774246096165
  entry           step=1 fill=5.7000 @0.9097 status=reset_cleared cycle=5 cid=CQB_10018_ENTRY_1_1774246211237
  grid            step=2 fill=18.1000 @0.9042 status=reset_cleared cycle=5 cid=CQB_10018_GRID_2_1774246426031
  grid            step=3 fill=70.5000 @0.9017 status=reset_cleared cycle=5 cid=CQB_10018_GRID_3_1774248090757
  grid            step=4 fill=163.0000 @0.8984 status=reset_cleared cycle=5 cid=CQB_10018_GRID_4_1774248264578
  grid            step=5 fill=376.0000 @0.8945 status=reset_cleared cycle=5 cid=CQB_10018_GRID_5_1774249511843
  adoption_add    step=0 fill=633.3000 @0.0000 status=reset_cleared cycle=6 cid=CQB_10018_CARRY_1774253707018
  entry           step=1 fill=5.5000 @0.9493 status=reset_cleared cycle=24 cid=CQB_10018_ENTRY_1_1774309144114
  entry           step=1 fill=5.5000 @0.9513 status=reset_cleared cycle=24 cid=CQB_10018_ENTRY_1_1774309362168
  entry           step=1 fill=5.5000 @0.9514 status=reset_cleared cycle=24 cid=CQB_10018_ENTRY_1_1774309584240
  entry           step=1 fill=5.5000 @0.9513 status=reset_cleared cycle=24 cid=CQB_10018_ENTRY_1_1774309807279
  entry           step=1 fill=5.5000 @0.9527 status=reset_cleared cycle=2 cid=CQB_10018_ENTRY_1_1774310233643
  entry           step=1 fill=0.6000 @0.9522 status=reset_cleared cycle=2 cid=CQB_10018_ENTRY_1_1774310971058
  adoption_add    step=0 fill=6.1000 @0.0000 status=reset_cleared cycle=3 cid=CQB_10018_CARRY_1774311183850
  entry           step=1 fill=5.5000 @0.9512 status=reset_cleared cycle=3 cid=CQB_10018_ENTRY_1_1774311219298
  adoption_reduce step=1 fill=6.1000 @0.9512 status=reset_cleared cycle=3 cid=CQB_10018_HEAL_1774318365409
  tp              step=1 fill=5.5000 @0.9419 status=reset_cleared cycle=3 cid=CQB_10018_TP_1_1774318647472
  entry           step=1 fill=5.5000 @0.9415 status=reset_cleared cycle=4 cid=CQB_10018_ENTRY_1_1774318681598
  adoption_add    step=0 fill=5.5000 @0.0000 status=reset_cleared cycle=5 cid=CQB_10018_CARRY_1774324974458
  entry           step=1 fill=5.5000 @0.9408 status=reset_cleared cycle=5 cid=CQB_10018_ENTRY_1_1774325008243
  adoption_add    step=0 fill=11.0000 @0.0000 status=reset_cleared cycle=6 cid=CQB_10018_CARRY_1774325197436
  entry           step=1 fill=5.5000 @0.9421 status=reset_cleared cycle=6 cid=CQB_10018_ENTRY_1_1774325232638
  adoption_add    step=0 fill=16.5000 @0.0000 status=reset_cleared cycle=7 cid=CQB_10018_CARRY_1774325429138
  entry           step=1 fill=5.5000 @0.9417 status=reset_cleared cycle=7 cid=CQB_10018_ENTRY_1_1774325523804
  adoption_add    step=0 fill=22.0000 @0.0000 status=reset_cleared cycle=8 cid=CQB_10018_CARRY_1774325660808
  entry           step=1 fill=5.5000 @0.9418 status=reset_cleared cycle=8 cid=CQB_10018_ENTRY_1_1774325695349
  adoption_add    step=0 fill=27.5000 @0.0000 status=reset_cleared cycle=9 cid=CQB_10018_CARRY_1774325885004
  entry           step=1 fill=5.5000 @0.9416 status=reset_cleared cycle=9 cid=CQB_10018_ENTRY_1_1774326125395
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=10 cid=CQB_10018_CARRY_1774326350766
  entry           step=1 fill=5.5000 @0.9414 status=reset_cleared cycle=10 cid=CQB_10018_ENTRY_1_1774326380614
  adoption_reduce step=1 fill=5.5000 @0.0000 status=reset_cleared cycle=10 cid=CQB_10018_SHRINK_1774326583
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=11 cid=CQB_10018_CARRY_1774326583300
  entry           step=1 fill=5.5000 @0.9412 status=reset_cleared cycle=11 cid=CQB_10018_ENTRY_1_1774326616302
  adoption_reduce step=1 fill=5.5000 @0.0000 status=reset_cleared cycle=11 cid=CQB_10018_SHRINK_1774326808
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=12 cid=CQB_10018_CARRY_1774326808912
  adoption_add    step=1 fill=6.7000 @0.9412 status=reset_cleared cycle=12 cid=CQB_10018_SURPLUS_1774327153
  adoption_reduce step=1 fill=6.7000 @0.0000 status=reset_cleared cycle=12 cid=CQB_10018_SHRINK_1774327223
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=13 cid=CQB_10018_CARRY_1774327223386
  entry           step=1 fill=5.5000 @0.9398 status=reset_cleared cycle=13 cid=CQB_10018_ENTRY_1_1774327635480
  adoption_reduce step=1 fill=5.5000 @0.0000 status=reset_cleared cycle=13 cid=CQB_10018_SHRINK_1774327665
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=14 cid=CQB_10018_CARRY_1774327665790
  entry           step=1 fill=0.6000 @0.9394 status=reset_cleared cycle=14 cid=CQB_10018_ENTRY_1_1774327700114
  adoption_reduce step=1 fill=0.6000 @0.0000 status=reset_cleared cycle=14 cid=CQB_10018_SHRINK_1774327847
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=15 cid=CQB_10018_CARRY_1774327847157
  entry           step=1 fill=5.5000 @0.9388 status=reset_cleared cycle=15 cid=CQB_10018_ENTRY_1_1774327881952
  adoption_reduce step=1 fill=0.6000 @0.9388 status=reset_cleared cycle=15 cid=CQB_10018_SHRINK_1774327930
  adoption_reduce step=1 fill=4.9000 @0.0000 status=reset_cleared cycle=15 cid=CQB_10018_SHRINK_1774327950
  adoption_add    step=0 fill=33.0000 @0.0000 status=reset_cleared cycle=16 cid=CQB_10018_CARRY_1774327950214
  entry           step=1 fill=5.5000 @0.9407 status=reset_cleared cycle=16 cid=CQB_10018_ENTRY_1_1774328355846
  entry           step=1 fill=5.5000 @0.9400 status=reset_cleared cycle=16 cid=CQB_10018_ENTRY_1_1774331369724
  adoption_reduce step=1 fill=5.0000 @0.9399 status=reset_cleared cycle=16 cid=CQB_10018_SHRINK_1774331400
  adoption_reduce step=1 fill=0.5000 @0.0000 status=reset_cleared cycle=16 cid=CQB_10018_SHRINK_1774331415
  adoption_add    step=0 fill=38.5000 @0.0000 status=reset_cleared cycle=17 cid=CQB_10018_CARRY_1774331415022
  entry           step=1 fill=5.5000 @0.9395 status=reset_cleared cycle=17 cid=CQB_10018_ENTRY_1_1774331451333
  entry           step=1 fill=5.5000 @0.9395 status=reset_cleared cycle=17 cid=CQB_10018_ENTRY_1_1774331457935
  adoption_add    step=1 fill=0.5000 @0.9395 status=reset_cleared cycle=17 cid=CQB_10018_SURPLUS_1774332197
  adoption_reduce step=1 fill=0.5000 @0.0000 status=reset_cleared cycle=17 cid=CQB_10018_SHRINK_1774332212
  adoption_add    step=0 fill=49.5000 @0.0000 status=reset_cleared cycle=18 cid=CQB_10018_CARRY_1774332212382
  entry           step=1 fill=5.5000 @0.9413 status=reset_cleared cycle=18 cid=CQB_10018_ENTRY_1_1774332653865
  entry           step=1 fill=5.5000 @0.9412 status=reset_cleared cycle=18 cid=CQB_10018_ENTRY_1_1774332680562
